BUG #,Developer that fixed the Bug,LSI Given Relevant File,File Experts,Package Experts,System Experts,File Level,Package Level,System Level,Overall
5534,tfmorris,C:\ArgoUML\src\src\argouml-core-diagrams-sequence2\src\org\argouml\uml\diagram\sequence2\module\SequenceDiagramFactory.java,bobtarling ,bobtarling penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5534,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\ActionSequenceDiagram.java,mvw bobtarling tfmorris linus ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,1,1,0,1
5534,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\ActionCollaborationDiagram.java,mvw tfmorris linus ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,1,1,0,1
5534,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\ui\explorer\rules\GoStatemachineToDiagram.java,mvw tfmorris ,tfmorris mvw linus maurelio1234 bobtarling ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,1,1,1,1
5534,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\reveng\DiagramInterface.java,tfmorris mvw bobtarling linus mkl ,tfmorris thn mvw linus bobtarling mkl penyaskito andrea_nironi euluis ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,1,1,1,1
5534,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\state\ui\PropPanelUMLStateDiagram.java,mvw tfmorris ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,1,1,0,1
5534,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\DiagramFactoryInterface.java,bobtarling ,mvw tfmorris bobtarling linus penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5534,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\use_case\ui\PropPanelUMLUseCaseDiagram.java,mvw ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,0,1,0,1
5534,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\ProjectMemberDiagram.java,mvw bobtarling tfmorris ,mvw tfmorris bobtarling linus penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,1,1,1,1
5538,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\VersionException.java,tfmorris ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5538,penyaskito,C:\ArgoUML\src\src\argouml-core-model\src\org\argouml\model\NotImplementedException.java,tfmorris ,tfmorris linus bobtarling mvw thn mkl ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5538,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\profile\ProfileException.java,tfmorris euluis ,euluis tfmorris maurelio1234 bobtarling mvw thn ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5538,penyaskito,C:\ArgoUML\src\src\argouml-core-model\src\org\argouml\model\InvalidElementException.java,tfmorris ,tfmorris linus bobtarling mvw thn mkl ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5538,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\SaveException.java,bobtarling tfmorris ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5538,penyaskito,C:\ArgoUML\src\src\argouml-core-diagrams-sequence2\src\org\argouml\uml\diagram\sequence2\ui\SelectionMessage.java,bobtarling penyaskito ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,1,1,0,1
5538,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\PersistenceException.java,bobtarling linus ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5538,penyaskito,C:\ArgoUML\src\src\argouml-core-model\src\org\argouml\model\UmlException.java, ,tfmorris linus bobtarling mvw thn mkl ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5538,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\UmlVersionException.java,tfmorris ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5538,penyaskito,C:\ArgoUML\src\src\argouml-core-model\src\org\argouml\model\CollaborationsHelper.java,tfmorris mvw linus ,tfmorris linus bobtarling mvw thn mkl ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5574,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\profile\internal\ProfileManagerImpl.java,maurelio1234 tfmorris euluis thn ,euluis tfmorris maurelio1234 mvw thn ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,1,1,1,1
5574,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\ProfileConfigurationFilePersister.java,tfmorris thn euluis bobtarling maurelio1234 ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,1,1,1,1
5574,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\profile\ProfileManager.java,maurelio1234 tfmorris euluis ,euluis tfmorris maurelio1234 bobtarling mvw thn ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,1,1,1,1
5574,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\profile\UserProfileReference.java,euluis ,euluis tfmorris maurelio1234 bobtarling mvw thn ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5574,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\kernel\ProfileConfiguration.java,mvw tfmorris maurelio1234 euluis ,bobtarling tfmorris mvw linus maurelio1234 mkl thn euluis penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,1,1,1,1
5574,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\profile\Profile.java,tfmorris maurelio1234 bobtarling euluis ,euluis tfmorris maurelio1234 bobtarling mvw thn ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,1,1,1,1
5574,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\profile\init\InitProfileSubsystem.java,tfmorris maurelio1234 mvw ,tfmorris maurelio1234 mvw ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,1,1,1,1
5574,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\profile\ProfileModelLoader.java,tfmorris euluis ,euluis tfmorris maurelio1234 bobtarling mvw thn ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,1,1,1,1
5574,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\profile\internal\ProfileMeta.java,maurelio1234 tfmorris ,euluis tfmorris maurelio1234 mvw thn ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,1,1,1,1
5574,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\profile\UserDefinedProfile.java,tfmorris maurelio1234 euluis thn ,euluis tfmorris maurelio1234 bobtarling mvw thn ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,1,1,1,1
