,,,Xfinder Recommendations,,,Xfinder Accuracy on Commit/Patch Files,,,,,Maintainer Accuracy on Commit/Patch Files,,,,,Maintainer Accuracy on Commit/Patch Files,,,
176278,berger,commands\kis_image_commands.h,,zander nikolaus ducroquet sebsauer mkruisselbrink girish jaham langkamp boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,0,0,0,0,mwoehlke fela jaham dmeltzer ducroquet djarvie boemann lukast dang piggz,0,0,0,0
176278,berger,flake\KoImageCollection.cpp,,jaham zander zachmann staniek mkruisselbrink rempt boemann jsimon nikolaus clicea ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,0,0,0,0,mwoehlke fela jaham dmeltzer ducroquet djarvie boemann lukast dang piggz,0,0,0,0
176278,berger,tests\TestImageCollection.cpp,,girish rempt berger ducroquet zander zachmann sebsauer bjacob jsimon staniek ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,0,0,0,0,mwoehlke fela jaham dmeltzer ducroquet djarvie boemann lukast dang piggz,0,0,0,0
176278,berger,ui\kis_print_job.cpp,rempt,danders rempt berger mkruisselbrink langkamp nikolaus zander jaham fmerz fyanardi ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,0,0,0,0,mwoehlke fela jaham dmeltzer ducroquet djarvie boemann lukast dang piggz,0,0,0,0
176278,berger,tests\kis_image_test.cpp,,girish rempt berger ducroquet zander zachmann sebsauer bjacob jsimon staniek ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,0,0,0,0,mwoehlke fela jaham dmeltzer ducroquet djarvie boemann lukast dang piggz,0,0,0,0
176278,berger,canvas\kis_prescaled_projection.cpp,berger mkruisselbrink ,rempt berger mkruisselbrink jsimon bjacob ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,1,1,1,1,zander zachmann ingwa staniek boud jaham,0,0,0,0,mwoehlke fela jaham dmeltzer ducroquet djarvie boemann lukast dang piggz,0,0,0,0
176278,berger,commands\kis_image_commands.h,,zander nikolaus ducroquet sebsauer mkruisselbrink girish jaham langkamp boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,0,0,0,0,mwoehlke fela jaham dmeltzer ducroquet djarvie boemann lukast dang piggz,0,0,0,0
176278,berger,shape\KritaShape.cpp,,jsimon ingwa nikolaus adridg staniek zachmann boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,0,0,0,0,mwoehlke fela jaham dmeltzer ducroquet djarvie boemann lukast dang piggz,0,0,0,0
176278,berger,flake\KoImageData_p.cpp,,jaham zander zachmann staniek mkruisselbrink rempt boemann jsimon nikolaus clicea ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,0,0,0,0,mwoehlke fela jaham dmeltzer ducroquet djarvie boemann lukast dang piggz,0,0,0,0
,,,,,,8,66,100,110,,60,60,60,60,,40,40,40,40
,,,,,,4.44,36.67,55.56,61.11,,33.33,33.33,33.33,33.33,,22.22,22.22,22.22,22.22
